id_chamado,id_terminal,id_cliente,tipo_chamado,motivo_chamado,data_abertura_chamado,data_fechamento_chamado
915973399,20082527-1,7326430954497912,MANUTENCAO,PROBLEMA NO LEITOR,2025-10-23,2025-10-29
610076187,37785580-5,4000208601460519,MANUTENCAO,PROBLEMA NA BATERIA,2024-05-24,2024-05-28
412604935,94000747-9,3447626393436262,MANUTENCAO,PROBLEMA COM TECLADO,2023-05-02,2023-05-03
932852866,15382740-7,6186957240434741,SUPORTE,PROBLEMA NO LEITOR,2024-03-16,2024-03-18
546385534,56982946-7,8003845762055543,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-05,2025-10-08
224318193,56383454-7,4211408682509522,MANUTENCAO,MAQUINA NAO LIGA,2025-10-30,2025-11-01
329684430,64135292-0,8312428535416019,MANUTENCAO,PROBLEMA COM CONEXAO,2025-05-02,2025-05-04
785581978,32870090-1,5975729273186830,MANUTENCAO,PROBLEMA NA TELA,2025-08-27,2025-08-29
714593376,73984830-2,3818655078468509,MANUTENCAO,PROBLEMA NO LEITOR,2026-01-04,2026-01-05
729524038,44366107-9,4575757475833920,MANUTENCAO,PROBLEMA NA TELA,2025-12-30,2026-01-01
814606998,52196926-7,6841013282339218,MANUTENCAO,PROBLEMA NA BATERIA,2023-12-22,2024-01-02
252568450,40036422-6,7427054985788728,MANUTENCAO,PROBLEMA COM CONEXAO,2025-05-19,2025-05-21
373760849,85008117-7,3734764273720376,MANUTENCAO,PROBLEMA NO LEITOR,2025-09-13,2025-09-18
467577957,81833630-1,8897284268092826,MANUTENCAO,PROBLEMA COM CONEXAO,2025-04-11,2025-04-18
253227600,13966457-6,7101226916697848,MANUTENCAO,PROBLEMA NA BATERIA,2025-02-08,2025-02-11
432393269,60432382-7,9193511745553706,MANUTENCAO,MAQUINA NAO LIGA,2024-11-24,2024-11-26
163700431,35885543-6,6880316647951279,MANUTENCAO,PROBLEMA COM CONEXAO,2024-06-05,2024-06-10
308507920,43856974-5,3983135490145996,SUPORTE,PROBLEMA COM CONEXAO,2022-08-11,2022-08-13
305752933,15310038-7,7516748673581821,SUPORTE,PROBLEMA COM CONEXAO,2024-06-27,2024-06-29
817672274,71469649-4,9771150629179265,SUPORTE,PROBLEMA NO LEITOR,2025-09-05,2025-09-11
724142058,97909784-7,7009841643770217,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-18,2025-10-20
946223636,51787466-8,2547807740649308,MANUTENCAO,PROBLEMA NA TELA,2024-06-19,2024-06-27
499102217,33582182-3,8115744965391607,MANUTENCAO,MAQUINA NAO LIGA,2024-06-27,2024-07-01
126387233,25749208-5,7970509754510526,SUPORTE,OUTROS,2025-01-28,2025-01-31
650715543,37931703-7,7318156054270799,SUPORTE,MAQUINA NAO LIGA,2025-11-26,2025-11-30
665767708,34447345-9,1828560539707986,MANUTENCAO,PROBLEMA COM CONEXAO,2024-04-26,2024-04-27
620184051,85234156-4,1364971892419562,SUPORTE,PROBLEMA COM TECLADO,2024-12-11,2024-12-17
908935888,77673602-4,6008347612898993,MANUTENCAO,MAQUINA NAO LIGA,2025-09-10,2025-09-14
384423556,61359023-1,0150812473950033,SUPORTE,PROBLEMA NO LEITOR,2022-12-08,2022-12-23
157052849,94450591-5,7964416033288807,SUPORTE,MAQUINA NAO LIGA,2025-11-16,2025-11-21
141155722,53347216-3,6714858197015019,SUPORTE,PROBLEMA COM CONEXAO,2025-11-21,2025-11-23
590913811,13225980-5,2000245393132155,MANUTENCAO,PROBLEMA NA TELA,2024-09-04,2024-09-05
708457540,53208806-5,2648333679608289,MANUTENCAO,PROBLEMA COM CONEXAO,2023-11-12,2023-11-14
409454703,92631141-1,1768086628137214,MANUTENCAO,PROBLEMA NA TELA,2023-04-07,2023-04-13
432997286,73166821-7,8593428839039799,SUPORTE,PROBLEMA NO LEITOR,2024-06-30,2024-07-03
703332633,70282444-8,6247314986430098,MANUTENCAO,PROBLEMA COM CONEXAO,2022-07-01,2022-07-02
869576103,51386263-7,9617215052053531,SUPORTE,PROBLEMA NO LEITOR,2024-11-23,2024-11-24
550140073,81871634-1,4668793030285327,SUPORTE,PROBLEMA NA BATERIA,2023-05-18,2023-05-27
189933567,82423090-9,1526384091122528,SUPORTE,PROBLEMA COM CONEXAO,2024-03-30,2024-04-01
198615546,84693405-5,8507208115562606,MANUTENCAO,OUTROS,2025-11-26,2025-11-29
465304832,79698443-0,3880273042763628,MANUTENCAO,OUTROS,2025-04-25,2025-04-27
480681826,89756118-6,8562271926026118,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-05,2024-03-08
425195861,44449463-8,2554665905151864,MANUTENCAO,PROBLEMA COM TECLADO,2025-09-26,2025-10-01
910870362,83273693-1,8898305748839974,MANUTENCAO,PROBLEMA NA BATERIA,2023-09-23,2023-09-25
508610873,19278000-8,7563558422717266,MANUTENCAO,PROBLEMA NO LEITOR,2025-07-02,2025-07-09
678669935,66098533-2,3498529735615266,MANUTENCAO,PROBLEMA NA TELA,2024-11-29,2024-11-30
433786510,22500212-7,6218945590670009,SUPORTE,PROBLEMA COM TECLADO,2025-11-19,2025-11-27
440710446,62499770-2,3074820736511893,SUPORTE,MAQUINA NAO LIGA,2024-09-02,2024-09-06
260688619,93707299-5,2232822282408475,MANUTENCAO,PROBLEMA COM CONEXAO,2024-11-25,2024-11-26
646411643,17950318-9,8088235130523124,MANUTENCAO,MAQUINA NAO LIGA,2025-11-16,2025-11-25
481381531,45537951-2,2970137124365858,MANUTENCAO,PROBLEMA NA TELA,2024-06-21,2024-06-25
374717271,12488036-0,4204380571983863,MANUTENCAO,PROBLEMA NO LEITOR,2023-10-24,2023-10-30
425512732,84232291-8,4633891562415285,SUPORTE,PROBLEMA COM TECLADO,2024-11-06,2024-11-07
516915156,12758146-7,3438364041209117,SUPORTE,PROBLEMA COM TECLADO,2023-10-01,2023-10-02
295192131,57013526-1,8898305748839974,SUPORTE,MAQUINA NAO LIGA,2025-04-16,2025-04-18
265997020,19803194-5,0042548821423691,SUPORTE,PROBLEMA NO LEITOR,2025-05-19,2025-05-22
982931627,52914348-1,1091294431414087,SUPORTE,PROBLEMA NO LEITOR,2025-12-18,2025-12-23
690464748,95731725-7,0150812473950033,MANUTENCAO,PROBLEMA NA TELA,2025-10-18,2025-10-24
209439982,73424553-9,6677767555628333,MANUTENCAO,PROBLEMA COM TECLADO,2024-04-30,2024-05-01
146832555,58155323-4,6592342683441497,MANUTENCAO,PROBLEMA COM CONEXAO,2023-09-12,2023-09-14
905222718,44366107-9,4575757475833920,SUPORTE,PROBLEMA NA TELA,2024-08-07,2024-08-09
157201538,26755738-4,1611776872904774,MANUTENCAO,OUTROS,2025-07-20,2025-07-24
425960267,57594442-9,7435031365024916,SUPORTE,PROBLEMA NA BATERIA,2025-08-15,2025-08-21
313074369,30395679-3,1354741685573952,SUPORTE,PROBLEMA NA BATERIA,2025-12-13,2025-12-19
577955621,53744878-8,0975923045018961,MANUTENCAO,PROBLEMA COM CONEXAO,2024-11-22,2024-11-28
837003792,56072417-3,6218945590670009,MANUTENCAO,OUTROS,2025-07-06,2025-07-08
610685222,13974649-3,3624835505429608,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-03,2025-11-08
631390261,12646902-0,4890476078623510,SUPORTE,PROBLEMA NO LEITOR,2025-01-16,2025-01-17
593010771,59541176-4,6774964990913341,MANUTENCAO,OUTROS,2024-12-26,2024-12-30
471162939,73860394-6,3521189684424648,MANUTENCAO,PROBLEMA NO LEITOR,2025-10-26,2025-11-04
857656190,55846438-8,6677196666102563,MANUTENCAO,MAQUINA NAO LIGA,2025-03-19,2025-03-20
594767226,84342276-2,9008899114160091,MANUTENCAO,PROBLEMA NA TELA,2025-07-23,2025-07-26
559453574,15841615-1,7990053669332763,MANUTENCAO,PROBLEMA COM CONEXAO,2023-11-21,2023-11-28
641511863,94819371-6,3037360601488608,MANUTENCAO,OUTROS,2023-08-29,2023-09-03
374869040,83605264-6,7279083350902542,MANUTENCAO,PROBLEMA NO LEITOR,2023-04-12,2023-04-20
543503188,83518838-1,2696944391649701,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-11,2025-12-15
231447513,47131767-6,5157919711121259,SUPORTE,PROBLEMA NA TELA,2021-09-09,2021-09-18
234458833,62919451-0,5744303491891179,SUPORTE,MAQUINA NAO LIGA,2024-08-11,2024-08-16
703208984,16410920-5,6620563411159503,MANUTENCAO,PROBLEMA COM CONEXAO,2023-11-21,2023-11-24
132509530,44867659-1,3510458474362130,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-29,2025-02-01
938416705,95728319-4,6232360667998649,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-14,2025-01-20
315412643,78400676-2,8592624945147541,SUPORTE,PROBLEMA NO LEITOR,2024-08-11,2024-08-14
257105328,46852787-5,6871568910977978,SUPORTE,MAQUINA NAO LIGA,2025-07-27,2025-07-29
308096049,53380330-3,5927282709081441,MANUTENCAO,MAQUINA NAO LIGA,2021-03-17,2021-03-20
257982170,74930620-4,4488839237590972,MANUTENCAO,PROBLEMA COM CONEXAO,2024-05-15,2024-05-16
384761148,23448330-1,0301095679756491,SUPORTE,PROBLEMA NA BATERIA,2025-09-15,2025-09-16
835538731,48732723-2,6257016580464989,MANUTENCAO,PROBLEMA NO LEITOR,2023-03-29,2023-03-30
116585579,57013526-1,8898305748839974,SUPORTE,OUTROS,2025-10-18,2025-10-22
591058100,75443615-7,1701958663992879,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-09,2025-07-20
926492880,69847857-5,8018498042537337,MANUTENCAO,PROBLEMA COM CONEXAO,2025-09-14,2025-09-16
714848927,20913351-2,6218518888806706,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-11,2025-06-14
539538367,22562333-2,5290509260001101,MANUTENCAO,OUTROS,2025-05-26,2025-05-30
610993111,85449461-5,9876829968722589,MANUTENCAO,MAQUINA NAO LIGA,2022-08-27,2022-08-28
217676013,13722095-5,4410079419324538,MANUTENCAO,OUTROS,2025-12-20,2025-12-24
502187364,21273966-8,6229521797056603,MANUTENCAO,PROBLEMA NA TELA,2022-02-17,2022-02-24
734904391,56488366-5,9109337118954738,MANUTENCAO,PROBLEMA NA BATERIA,2021-06-18,2021-06-19
190150526,88122067-8,5977790147546926,MANUTENCAO,PROBLEMA COM TECLADO,2025-06-07,2025-06-10
233426138,52034331-6,1199867980793597,SUPORTE,PROBLEMA COM TECLADO,2024-01-12,2024-01-17
526510515,19867173-7,8567700518449892,MANUTENCAO,PROBLEMA NO LEITOR,2025-08-02,2025-08-03
129536590,21482568-5,2174653537801891,SUPORTE,PROBLEMA COM TECLADO,2024-06-01,2024-06-04
579942374,72689431-7,1097941224870987,MANUTENCAO,PROBLEMA NA BATERIA,2024-12-25,2024-12-31
266708877,98496806-5,5881537147321046,MANUTENCAO,PROBLEMA NO LEITOR,2023-08-29,2023-08-30
425053903,45778035-2,5155973714708272,MANUTENCAO,OUTROS,2025-04-04,2025-04-07
338206148,49288941-0,3765456284177225,MANUTENCAO,PROBLEMA COM CONEXAO,2025-04-06,2025-04-08
232079557,94115154-8,8601674492343596,MANUTENCAO,MAQUINA NAO LIGA,2025-09-28,2025-10-04
805788980,80313639-9,4525733090740635,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-17,2025-06-28
467983664,48657589-7,6519398280737416,SUPORTE,OUTROS,2024-11-09,2024-11-10
896481072,28263801-5,1481160499100420,MANUTENCAO,PROBLEMA NA BATERIA,2025-08-24,2025-08-25
843067502,85715151-5,8195657285353399,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-08,2025-07-10
637654204,88677715-1,5667010651333872,MANUTENCAO,PROBLEMA NO LEITOR,2024-07-16,2024-07-21
196049439,93260858-4,9957298937629745,MANUTENCAO,MAQUINA NAO LIGA,2025-02-14,2025-02-17
437283907,53971038-0,2234232161107603,MANUTENCAO,PROBLEMA COM CONEXAO,2025-04-10,2025-04-19
249173532,67224545-6,9087766183067198,MANUTENCAO,MAQUINA NAO LIGA,2024-08-15,2024-08-16
128570544,70016368-6,0506149731032417,SUPORTE,OUTROS,2025-07-17,2025-07-18
191881889,69765162-6,2885744890612034,MANUTENCAO,PROBLEMA NO LEITOR,2024-06-25,2024-07-07
320693588,33300187-5,5291876831608271,MANUTENCAO,PROBLEMA COM TECLADO,2024-01-22,2024-01-25
281962433,23075125-4,6640163295737831,SUPORTE,PROBLEMA COM CONEXAO,2025-12-03,2025-12-16
831346337,31765120-7,0005328538631050,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-14,2025-10-19
189498135,73783281-6,0194539117766650,MANUTENCAO,PROBLEMA COM TECLADO,2025-04-15,2025-04-18
318103175,81113532-3,7229812099576572,MANUTENCAO,PROBLEMA COM TECLADO,2022-06-04,2022-06-09
899364261,75087105-0,5356707897755426,MANUTENCAO,OUTROS,2025-01-28,2025-01-29
287542928,21160947-3,9924065838727258,MANUTENCAO,PROBLEMA NO LEITOR,2023-08-14,2023-08-21
432532192,43078308-8,7484539862895090,SUPORTE,PROBLEMA COM TECLADO,2024-08-26,2024-08-30
739457357,67103313-4,3648821597738546,MANUTENCAO,MAQUINA NAO LIGA,2025-02-22,2025-02-23
363592038,77381500-7,5951418648230882,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-17,2025-01-20
472282137,98689855-1,9490580778795654,SUPORTE,PROBLEMA COM CONEXAO,2022-05-26,2022-05-28
652455901,91674162-8,9900277291084507,MANUTENCAO,OUTROS,2024-09-06,2024-09-13
283459009,87946266-8,4907938841368528,MANUTENCAO,PROBLEMA NO LEITOR,2022-11-03,2022-11-05
691168498,44521441-8,9739641789969860,MANUTENCAO,PROBLEMA COM CONEXAO,2024-07-12,2024-07-16
917890764,84266046-8,3882145841484601,SUPORTE,OUTROS,2024-07-17,2024-07-19
162220936,39196983-6,8499323123426698,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-22,2025-11-23
558127342,61061730-0,1555301530304407,MANUTENCAO,OUTROS,2025-04-26,2025-04-27
956040534,89230112-8,5572616949637881,MANUTENCAO,MAQUINA NAO LIGA,2023-02-21,2023-02-24
886342855,77048234-6,6923273798979060,MANUTENCAO,MAQUINA NAO LIGA,2024-09-25,2024-09-27
375225495,88807414-2,6965666683272386,MANUTENCAO,MAQUINA NAO LIGA,2025-05-04,2025-05-08
411553171,32701719-2,5964587669494715,MANUTENCAO,PROBLEMA COM CONEXAO,2024-09-06,2024-09-08
952859598,95701390-5,7245257378747788,MANUTENCAO,PROBLEMA COM CONEXAO,2025-04-02,2025-04-03
142623536,42911376-3,9272094803695756,SUPORTE,PROBLEMA COM CONEXAO,2025-08-11,2025-08-13
687081067,17208939-3,0746113997992715,MANUTENCAO,MAQUINA NAO LIGA,2024-09-04,2024-09-05
681669659,29761403-3,8633302126065019,MANUTENCAO,OUTROS,2023-04-23,2023-04-26
119238082,33305229-4,0668867518571164,MANUTENCAO,PROBLEMA NO LEITOR,2024-08-17,2024-08-18
869840132,57067469-1,8211602041813599,SUPORTE,MAQUINA NAO LIGA,2025-11-17,2025-11-21
849212198,76184649-9,7356582608252637,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-24,2025-12-28
704702704,51877379-3,1513152854781506,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-25,2025-11-01
128993995,13854030-5,4565386947902548,SUPORTE,OUTROS,2025-06-02,2025-06-04
391588820,45567457-4,4907938841368528,MANUTENCAO,PROBLEMA NA TELA,2023-12-06,2023-12-11
716029854,19414613-1,3559042597927033,MANUTENCAO,MAQUINA NAO LIGA,2025-06-12,2025-06-13
792038072,56641580-6,6186957240434741,MANUTENCAO,PROBLEMA NO LEITOR,2023-06-04,2023-06-08
410297300,27872163-0,1357790833506158,MANUTENCAO,PROBLEMA COM CONEXAO,2024-06-18,2024-06-19
638838391,25312753-3,7998136462251790,MANUTENCAO,PROBLEMA NO LEITOR,2025-04-30,2025-05-02
735816193,15414009-5,1172264147569001,SUPORTE,OUTROS,2024-04-05,2024-04-15
736039159,53689880-4,3854678544587717,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-26,2025-10-27
417985423,62900345-2,9666053428164416,SUPORTE,PROBLEMA COM TECLADO,2025-10-13,2025-10-17
214143809,89080339-0,7524014843991062,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-01,2025-10-04
707685161,80049021-4,7485972438712951,MANUTENCAO,OUTROS,2025-04-22,2025-04-28
366128323,35242702-0,3508424319839248,SUPORTE,MAQUINA NAO LIGA,2024-08-12,2024-08-13
546008401,26103879-6,2487632909279145,MANUTENCAO,MAQUINA NAO LIGA,2024-06-18,2024-06-19
807080366,69104147-9,2909304376613662,MANUTENCAO,MAQUINA NAO LIGA,2022-12-24,2022-12-25
602333490,58284174-3,7204888680418693,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-24,2025-12-25
350766145,25749208-5,7970509754510526,MANUTENCAO,PROBLEMA NA BATERIA,2025-04-14,2025-04-16
620533856,99949951-3,8406665800439735,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-31,2026-01-02
321051371,45537951-2,2970137124365858,MANUTENCAO,PROBLEMA NO LEITOR,2022-05-29,2022-06-03
213615725,35347748-7,2835999400410847,SUPORTE,PROBLEMA COM TECLADO,2025-05-01,2025-05-05
458757900,57996213-0,5626244670462268,MANUTENCAO,PROBLEMA NA TELA,2025-05-08,2025-05-09
129298865,16309064-4,3835699971252019,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-24,2025-10-28
256133178,93294744-1,0429019358895369,MANUTENCAO,PROBLEMA NA BATERIA,2024-02-23,2024-02-24
388445151,85924383-2,2119158912686498,MANUTENCAO,PROBLEMA NA TELA,2025-04-25,2025-04-30
314034156,45590392-5,8814761742243864,MANUTENCAO,PROBLEMA NA TELA,2023-09-04,2023-09-05
173561637,84725177-2,4352408240084271,MANUTENCAO,PROBLEMA NO LEITOR,2024-10-05,2024-10-07
896377914,99386081-6,5735323661850761,MANUTENCAO,MAQUINA NAO LIGA,2025-12-07,2025-12-10
985740194,23251392-6,8964966681182292,SUPORTE,PROBLEMA NO LEITOR,2025-12-15,2025-12-17
197614495,65306850-9,0702608698221053,SUPORTE,PROBLEMA NA TELA,2023-05-22,2023-05-25
118137852,61799273-4,6257016580464989,SUPORTE,PROBLEMA NA TELA,2025-12-18,2025-12-24
470750113,36755106-7,1664969028249839,MANUTENCAO,PROBLEMA NA TELA,2025-02-16,2025-02-18
232818709,21212610-5,0706336998795098,MANUTENCAO,OUTROS,2024-03-23,2024-03-29
792181554,42494048-1,3296762916032484,MANUTENCAO,PROBLEMA COM TECLADO,2023-12-10,2023-12-15
835060416,43941326-2,4290018513279724,MANUTENCAO,PROBLEMA NA BATERIA,2025-05-21,2025-05-22
785265540,97364234-1,3441491699939344,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-05,2025-06-06
682116405,43613442-2,7969278687653269,MANUTENCAO,MAQUINA NAO LIGA,2025-12-29,2026-01-01
800007386,68868135-2,8108227754777745,MANUTENCAO,PROBLEMA NA TELA,2025-12-18,2025-12-25
608956931,67954483-4,2766372395041027,SUPORTE,PROBLEMA NA TELA,2024-09-27,2024-10-04
356291389,25682562-9,6265511047541212,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-15,2025-10-19
673634043,97966334-4,2388788876569931,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-09,2025-07-11
723633805,45224683-4,5089273961597640,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-19,2025-10-24
992495048,79165942-1,3447626393436262,SUPORTE,PROBLEMA NA BATERIA,2023-04-23,2023-04-24
897735090,61808983-4,7743326831901302,MANUTENCAO,PROBLEMA COM TECLADO,2025-06-08,2025-06-12
270446775,19579383-2,8562575326033230,SUPORTE,PROBLEMA NA BATERIA,2025-10-30,2025-11-05
877512708,88390358-8,1076226838851606,MANUTENCAO,MAQUINA NAO LIGA,2022-07-07,2022-07-10
875689153,14435705-5,3045319433750479,MANUTENCAO,OUTROS,2025-11-18,2025-11-19
427661386,49950093-8,5382944191479053,SUPORTE,PROBLEMA NO LEITOR,2024-01-24,2024-01-27
659839861,66809428-7,9261429396856218,MANUTENCAO,PROBLEMA NA BATERIA,2025-02-18,2025-02-22
351526808,58578380-1,9198480870170867,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-10,2024-03-11
949596122,29943505-5,9893347212281606,SUPORTE,PROBLEMA COM CONEXAO,2025-04-09,2025-04-11
838361520,58391134-4,6375998056265650,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-11,2025-07-16
537975593,72051615-0,9335389222471193,SUPORTE,PROBLEMA NA BATERIA,2025-08-24,2025-08-30
208726179,86015354-0,6678809376165228,SUPORTE,PROBLEMA COM CONEXAO,2025-01-15,2025-01-18
214880668,51140263-7,3428931132532694,MANUTENCAO,PROBLEMA NA TELA,2025-11-13,2025-11-14
580099411,30915021-4,2673899756341085,MANUTENCAO,MAQUINA NAO LIGA,2023-04-20,2023-04-21
743495697,97364234-1,3441491699939344,SUPORTE,PROBLEMA NO LEITOR,2025-06-21,2025-06-25
620270756,17453358-5,4876507752572316,MANUTENCAO,PROBLEMA COM CONEXAO,2025-05-15,2025-05-16
433088494,52781697-3,1859626301367492,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-03,2024-12-06
450754465,46698001-2,2237887058416806,MANUTENCAO,PROBLEMA COM TECLADO,2023-08-26,2023-08-28
990581690,59266095-7,0290846684550489,MANUTENCAO,PROBLEMA NO LEITOR,2025-09-11,2025-09-16
995829717,51025856-9,2128671632346729,MANUTENCAO,OUTROS,2025-07-23,2025-07-24
590093218,21229911-7,5677567772266025,SUPORTE,PROBLEMA NA BATERIA,2024-03-10,2024-03-11
769451846,83436356-3,1953016472861746,SUPORTE,PROBLEMA NA TELA,2023-10-09,2023-10-13
747764488,20981522-8,4597155793277011,MANUTENCAO,PROBLEMA NA BATERIA,2024-05-15,2024-05-18
746230100,67300690-6,2506420768362536,MANUTENCAO,PROBLEMA NA TELA,2025-09-15,2025-09-20
773670249,32313209-7,6868111433064098,MANUTENCAO,PROBLEMA NA TELA,2025-01-19,2025-01-27
437843798,13132558-2,5569644309859167,MANUTENCAO,PROBLEMA COM TECLADO,2025-01-08,2025-01-10
933228898,74209875-8,2155668473236533,MANUTENCAO,PROBLEMA NA BATERIA,2024-04-19,2024-04-24
350556922,97457701-0,9440640909743953,MANUTENCAO,MAQUINA NAO LIGA,2024-03-10,2024-03-11
381590974,12731836-5,5089273961597640,MANUTENCAO,PROBLEMA NA TELA,2024-09-03,2024-09-04
930558470,37051599-5,5749325114978879,SUPORTE,PROBLEMA NA BATERIA,2025-03-28,2025-03-31
392261952,87272259-9,7141633565880434,MANUTENCAO,MAQUINA NAO LIGA,2023-12-08,2023-12-10
288811489,76885393-0,3451100906053088,SUPORTE,OUTROS,2026-01-02,2026-01-03
136726730,85722289-9,5216903922026980,MANUTENCAO,PROBLEMA NA TELA,2024-11-25,2024-12-06
860224378,57223553-6,2531379561007773,MANUTENCAO,MAQUINA NAO LIGA,2025-10-11,2025-10-12
570138813,57799246-0,4870847795417675,MANUTENCAO,OUTROS,2024-05-05,2024-05-07
818932310,77322690-6,9890749935981255,MANUTENCAO,OUTROS,2021-09-13,2021-09-19
865375511,33906870-4,2207201970842874,MANUTENCAO,PROBLEMA COM TECLADO,2023-06-03,2023-06-05
529591762,47650461-1,9112442117536170,MANUTENCAO,PROBLEMA NA TELA,2025-12-16,2025-12-21
517625608,65148305-4,0712615838821764,SUPORTE,OUTROS,2025-01-19,2025-01-20
806153345,10426936-9,4731217271551884,MANUTENCAO,PROBLEMA NO LEITOR,2024-11-06,2024-11-09
690061482,34051686-9,6197731739462487,SUPORTE,PROBLEMA NA BATERIA,2025-05-12,2025-05-20
635706996,88417702-9,9990010898573908,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-16,2025-10-18
562681152,13065267-2,9196570132902278,MANUTENCAO,PROBLEMA NO LEITOR,2023-11-03,2023-11-07
832968751,66105652-0,3234159597752441,MANUTENCAO,PROBLEMA NO LEITOR,2022-06-24,2022-06-26
220320955,77106875-0,1515325947950740,MANUTENCAO,PROBLEMA NA BATERIA,2025-09-25,2025-09-28
686395422,41230435-7,4234258323024102,MANUTENCAO,PROBLEMA NA BATERIA,2024-01-27,2024-01-31
932424143,58003784-6,3586629619431142,MANUTENCAO,PROBLEMA NO LEITOR,2025-11-24,2025-11-25
636475374,89444972-3,6433026509962183,MANUTENCAO,PROBLEMA NA BATERIA,2025-06-27,2025-06-28
119341680,46802127-2,6033878852858986,MANUTENCAO,MAQUINA NAO LIGA,2024-09-24,2024-09-26
399554373,87340050-3,2331044817736556,MANUTENCAO,OUTROS,2024-09-14,2024-09-19
876503912,46852787-5,6871568910977978,MANUTENCAO,MAQUINA NAO LIGA,2025-12-27,2026-01-02
546858697,55062677-8,4728395167309532,SUPORTE,PROBLEMA NO LEITOR,2025-11-08,2025-11-19
162411214,18682795-0,5646799702462996,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-27,2025-12-29
402784404,67735701-7,2038437536596807,MANUTENCAO,OUTROS,2025-08-29,2025-08-31
917411411,39384006-7,7890751991981775,MANUTENCAO,PROBLEMA NA BATERIA,2023-01-24,2023-01-27
338806105,83994801-3,9812831800366602,MANUTENCAO,PROBLEMA COM TECLADO,2025-01-27,2025-01-28
611760351,70851213-1,8669327841783765,MANUTENCAO,PROBLEMA NO LEITOR,2024-05-21,2024-05-27
892104939,68117133-7,5554654268368437,MANUTENCAO,PROBLEMA NA BATERIA,2022-05-17,2022-05-18
693795430,43664230-0,9258796434745245,MANUTENCAO,PROBLEMA NA BATERIA,2024-04-22,2024-04-23
478073575,84302530-4,8499323123426698,SUPORTE,MAQUINA NAO LIGA,2025-11-23,2025-11-24
508148933,13966457-6,7101226916697848,MANUTENCAO,PROBLEMA NA TELA,2022-06-08,2022-06-10
212272932,29959779-4,8356743000389608,MANUTENCAO,PROBLEMA NO LEITOR,2023-11-18,2023-11-20
827707283,27872163-0,1357790833506158,MANUTENCAO,MAQUINA NAO LIGA,2025-04-26,2025-04-27
238212829,50130906-4,5875066337050249,SUPORTE,PROBLEMA NO LEITOR,2023-04-04,2023-04-05
685713553,91513680-2,1111615280988516,SUPORTE,MAQUINA NAO LIGA,2025-11-25,2025-12-04
122302820,79812205-6,1792025213109622,SUPORTE,PROBLEMA NA TELA,2025-07-01,2025-07-03
765848756,20398976-3,6834960478421702,MANUTENCAO,MAQUINA NAO LIGA,2024-09-17,2024-09-21
501074825,47111493-9,2067323182971681,SUPORTE,PROBLEMA COM TECLADO,2025-05-12,2025-05-16
890500654,60782951-2,8660416448595922,MANUTENCAO,PROBLEMA NA TELA,2025-10-21,2025-10-23
743120812,61679724-8,3320235102555019,MANUTENCAO,MAQUINA NAO LIGA,2021-05-26,2021-05-27
335916695,84853914-2,7140344545956600,MANUTENCAO,PROBLEMA NA BATERIA,2022-08-10,2022-08-12
613514813,31082657-9,1690618120546475,MANUTENCAO,PROBLEMA NA BATERIA,2023-07-26,2023-07-30
385427994,86071767-1,9239231260432609,MANUTENCAO,PROBLEMA NA TELA,2025-12-09,2025-12-10
582791335,71240406-1,7216880053789318,MANUTENCAO,PROBLEMA NA TELA,2025-02-08,2025-02-12
840458853,28749227-4,4829878192147498,MANUTENCAO,PROBLEMA NO LEITOR,2023-05-29,2023-05-30
669903001,64341443-4,5931033700894234,MANUTENCAO,PROBLEMA NA BATERIA,2025-09-13,2025-09-16
158272009,92848703-9,6042276346019153,SUPORTE,PROBLEMA NO LEITOR,2025-07-05,2025-07-10
710072458,48732723-2,6257016580464989,SUPORTE,PROBLEMA NA TELA,2023-07-12,2023-07-19
